,Deaths,Cases,Total Deaths,Date,7 day average
64,45,247,4665,05/03/2020,515.2857142857143
65,42,462,4707,05/04/2020,494.42857142857144
66,49,433,4756,05/05/2020,454.7142857142857
67,38,450,4794,05/06/2020,421.7142857142857
68,46,403,4840,05/07/2020,393.57142857142856
69,43,344,4883,05/08/2020,371.7142857142857
70,28,119,4911,05/09/2020,351.14285714285717
71,26,188,4937,05/10/2020,342.7142857142857
72,33,410,4970,05/11/2020,335.2857142857143
73,33,400,5003,05/12/2020,330.57142857142856
74,23,362,5026,05/13/2020,318.0
75,14,334,5040,05/14/2020,308.14285714285717
76,27,259,5067,05/15/2020,296.0
77,24,165,5091,05/16/2020,302.57142857142856
78,19,137,5110,05/17/2020,295.2857142857143
79,17,266,5127,05/18/2020,274.7142857142857
80,16,328,5143,05/19/2020,264.42857142857144
81,21,323,5164,05/20/2020,258.85714285714283
82,15,336,5179,05/21/2020,259.14285714285717
83,15,350,5194,05/22/2020,272.14285714285717
84,20,143,5214,05/23/2020,269.0
85,12,161,5226,05/24/2020,272.42857142857144
86,14,160,5240,05/25/2020,257.2857142857143
87,12,319,5252,05/26/2020,256.0
88,11,246,5263,05/27/2020,245.0
89,12,221,5275,05/28/2020,228.57142857142858
90,16,167,5291,05/29/2020,202.42857142857142
91,10,105,5301,05/30/2020,197.0
92,11,84,5312,05/31/2020,186.0
93,10,252,5322,06/01/2020,199.14285714285714
94,6,184,5328,06/02/2020,179.85714285714286
95,13,133,5341,06/03/2020,163.71428571428572
96,10,130,5351,06/04/2020,150.71428571428572
97,6,132,5357,06/05/2020,145.71428571428572
98,10,59,5367,06/06/2020,139.14285714285714
99,6,52,5373,06/07/2020,134.57142857142858
100,13,112,5386,06/08/2020,114.57142857142857
101,6,121,5392,06/09/2020,105.57142857142857
102,11,97,5403,06/10/2020,100.42857142857143
103,4,113,5407,06/11/2020,98.0
104,6,123,5413,06/12/2020,96.71428571428571
105,4,52,5417,06/13/2020,95.71428571428571
106,6,53,5423,06/14/2020,95.85714285714286
107,4,102,5427,06/15/2020,94.42857142857143
108,5,133,5432,06/16/2020,96.14285714285714
109,6,114,5438,06/17/2020,98.57142857142857
110,4,112,5442,06/18/2020,98.42857142857143
111,3,91,5445,06/19/2020,93.85714285714286
112,3,46,5448,06/20/2020,93.0
113,6,54,5454,06/21/2020,93.14285714285714
114,5,110,5459,06/22/2020,94.28571428571429
115,5,95,5464,06/23/2020,88.85714285714286
116,6,101,5470,06/24/2020,87.0
117,4,82,5474,06/25/2020,82.71428571428571
118,3,94,5477,06/26/2020,83.14285714285714
119,7,70,5484,06/27/2020,86.57142857142857
120,1,58,5485,06/28/2020,87.14285714285714
121,3,127,5488,06/29/2020,89.57142857142857
122,2,128,5490,06/30/2020,94.28571428571429
123,3,120,5493,07/01/2020,97.0
124,3,127,5496,07/02/2020,103.42857142857143
125,3,72,5499,07/03/2020,100.28571428571429
126,3,23,5502,07/04/2020,93.57142857142857
127,3,53,5505,07/05/2020,92.85714285714286
128,2,142,5507,07/06/2020,95.0
129,2,123,5509,07/07/2020,94.28571428571429
130,3,121,5512,07/08/2020,94.42857142857143
131,4,105,5516,07/09/2020,91.28571428571429
132,1,90,5517,07/10/2020,93.85714285714286
133,2,73,5519,07/11/2020,101.0
134,2,55,5521,07/12/2020,101.28571428571429
135,1,123,5522,07/13/2020,98.57142857142857
136,4,111,5526,07/14/2020,96.85714285714286
137,2,149,5528,07/15/2020,100.85714285714286
138,1,90,5529,07/16/2020,98.71428571428571
139,0,105,5529,07/17/2020,100.85714285714286
140,4,58,5533,07/18/2020,98.71428571428571
141,3,40,5536,07/19/2020,96.57142857142857
142,3,85,5539,07/20/2020,91.14285714285714
143,3,79,5542,07/21/2020,86.57142857142857
144,1,96,5543,07/22/2020,79.0
145,4,84,5547,07/23/2020,78.14285714285714
146,2,68,5549,07/24/2020,72.85714285714286
147,2,35,5551,07/25/2020,69.57142857142857
148,4,40,5555,07/26/2020,69.57142857142857
149,1,79,5556,07/27/2020,68.71428571428571
150,1,106,5557,07/28/2020,72.57142857142857
151,1,73,5558,07/29/2020,69.28571428571429
152,2,98,5560,07/30/2020,71.28571428571429
153,1,79,5561,07/31/2020,72.85714285714286
154,3,58,5564,08/01/2020,76.14285714285714
155,2,41,5566,08/02/2020,76.28571428571429
156,0,93,5566,08/03/2020,78.28571428571429
157,1,49,5567,08/04/2020,70.14285714285714
158,0,90,5567,08/05/2020,72.57142857142857
159,2,87,5569,08/06/2020,71.0
160,0,90,5569,08/07/2020,72.57142857142857
161,1,58,5570,08/08/2020,72.57142857142857
162,0,48,5570,08/09/2020,73.57142857142857
163,1,74,5571,08/10/2020,70.85714285714286
164,1,82,5572,08/11/2020,75.57142857142857
165,0,114,5572,08/12/2020,79.0
166,2,87,5574,08/13/2020,79.0
167,0,80,5574,08/14/2020,77.57142857142857
168,1,33,5575,08/15/2020,74.0
169,1,49,5576,08/16/2020,74.14285714285714
170,1,96,5577,08/17/2020,77.28571428571429
171,0,66,5577,08/18/2020,75.0
172,1,69,5578,08/19/2020,68.57142857142857
173,3,56,5581,08/20/2020,64.14285714285714
174,0,75,5581,08/21/2020,63.42857142857143
175,2,36,5583,08/22/2020,63.857142857142854
176,0,55,5583,08/23/2020,64.71428571428571
177,1,85,5584,08/24/2020,63.142857142857146
178,2,84,5586,08/25/2020,65.71428571428571
179,1,116,5587,08/26/2020,72.42857142857143
180,0,99,5587,08/27/2020,78.57142857142857
181,0,78,5587,08/28/2020,79.0
182,1,38,5588,08/29/2020,79.28571428571429
183,1,60,5589,08/30/2020,80.0
184,0,117,5589,08/31/2020,84.57142857142857
185,0,91,5589,09/01/2020,85.57142857142857
186,2,94,5591,09/02/2020,82.42857142857143
187,2,91,5593,09/03/2020,81.28571428571429
188,1,71,5594,09/04/2020,80.28571428571429
189,3,46,5597,09/05/2020,81.42857142857143
190,2,87,5599,09/06/2020,85.28571428571429
191,0,74,5599,09/07/2020,79.14285714285714
192,1,128,5600,09/08/2020,84.42857142857143
193,0,119,5600,09/09/2020,88.0
194,1,125,5601,09/10/2020,92.85714285714286
195,2,110,5603,09/11/2020,98.42857142857143
196,0,51,5603,09/12/2020,99.14285714285714
197,2,114,5605,09/13/2020,103.0
198,2,167,5607,09/14/2020,116.28571428571429
199,0,149,5607,09/15/2020,119.28571428571429
200,0,164,5607,09/16/2020,125.71428571428571
201,1,123,5608,09/17/2020,125.42857142857143
202,2,103,5610,09/18/2020,124.42857142857143
203,2,36,5612,09/19/2020,122.28571428571429
204,3,60,5615,09/20/2020,114.57142857142857
205,1,247,5616,09/21/2020,126.0
206,3,170,5619,09/22/2020,129.0
207,1,233,5620,09/23/2020,138.85714285714286
208,1,234,5621,09/24/2020,154.71428571428572
209,0,186,5621,09/25/2020,166.57142857142858
210,1,107,5622,09/26/2020,176.71428571428572
211,2,180,5624,09/27/2020,193.85714285714286
212,1,139,5625,09/28/2020,178.42857142857142
213,2,334,5627,09/29/2020,201.85714285714286
214,4,270,5631,09/30/2020,207.14285714285714
215,1,292,5632,10/01/2020,215.42857142857142
216,1,263,5633,10/02/2020,226.42857142857142
217,1,81,5634,10/03/2020,222.71428571428572
218,3,162,5637,10/04/2020,220.14285714285714
219,0,354,5637,10/05/2020,250.85714285714286
220,2,248,5639,10/06/2020,238.57142857142858
221,1,223,5640,10/07/2020,231.85714285714286
222,3,217,5643,10/08/2020,221.14285714285714
223,0,184,5643,10/09/2020,209.85714285714286
224,0,96,5643,10/10/2020,212.0
225,2,115,5645,10/11/2020,205.28571428571428
226,1,223,5646,10/12/2020,186.57142857142858
227,3,225,5649,10/13/2020,183.28571428571428
228,3,209,5652,10/14/2020,181.28571428571428
229,2,236,5654,10/15/2020,184.0
230,3,163,5657,10/16/2020,181.0
231,3,91,5660,10/17/2020,180.28571428571428
232,1,170,5661,10/18/2020,188.14285714285714
233,6,204,5667,10/19/2020,185.42857142857142
234,2,214,5669,10/20/2020,183.85714285714286
235,3,201,5672,10/21/2020,182.71428571428572
236,2,243,5674,10/22/2020,183.71428571428572
237,0,198,5674,10/23/2020,188.71428571428572
238,0,119,5674,10/24/2020,192.71428571428572
239,3,128,5677,10/25/2020,186.71428571428572
240,2,220,5679,10/26/2020,189.0
241,3,235,5682,10/27/2020,192.0
242,3,226,5685,10/28/2020,195.57142857142858
243,2,191,5687,10/29/2020,188.14285714285714
244,4,190,5691,10/30/2020,187.0
245,2,118,5693,10/31/2020,186.85714285714286
246,9,231,5702,11/01/2020,201.57142857142858
247,7,336,5709,11/02/2020,218.14285714285714
248,6,319,5715,11/03/2020,230.14285714285714
249,7,310,5722,11/04/2020,242.14285714285714
250,4,311,5726,11/05/2020,259.2857142857143
251,2,238,5728,11/06/2020,266.14285714285717
252,5,220,5733,11/07/2020,280.7142857142857
253,2,223,5735,11/08/2020,279.57142857142856
254,1,415,5736,11/09/2020,290.85714285714283
255,2,456,5738,11/10/2020,310.42857142857144
256,2,391,5740,11/11/2020,322.0
257,6,383,5746,11/12/2020,332.2857142857143
258,1,358,5747,11/13/2020,349.42857142857144
259,5,238,5752,11/14/2020,352.0
260,6,231,5758,11/15/2020,353.14285714285717
261,2,495,5760,11/16/2020,364.57142857142856
262,3,493,5763,11/17/2020,369.85714285714283
263,4,462,5767,11/18/2020,380.0
264,6,490,5773,11/19/2020,395.2857142857143
265,2,432,5775,11/20/2020,405.85714285714283
266,3,350,5778,11/21/2020,421.85714285714283
267,1,338,5779,11/22/2020,437.14285714285717
268,7,571,5786,11/23/2020,448.0
269,2,554,5788,11/24/2020,456.7142857142857
270,4,625,5792,11/25/2020,480.0
271,3,242,5795,11/26/2020,444.57142857142856
272,3,604,5798,11/27/2020,469.14285714285717
273,3,440,5801,11/28/2020,482.0
274,3,500,5804,11/29/2020,505.14285714285717
275,4,859,5808,11/30/2020,546.2857142857143
276,3,880,5811,12/01/2020,592.8571428571429
277,10,801,5821,12/02/2020,618.0
278,4,820,5825,12/03/2020,700.5714285714286
279,6,759,5831,12/04/2020,722.7142857142857
280,6,504,5837,12/05/2020,731.8571428571429
281,4,551,5841,12/06/2020,739.1428571428571
282,7,959,5848,12/07/2020,753.4285714285714
283,8,919,5856,12/08/2020,759.0
284,9,905,5865,12/09/2020,773.8571428571429
285,2,937,5867,12/10/2020,790.5714285714286
286,8,831,5875,12/11/2020,800.8571428571429
287,9,593,5884,12/12/2020,813.5714285714286
288,5,645,5889,12/13/2020,827.0
289,6,1102,5895,12/14/2020,847.4285714285714
290,11,1059,5906,12/15/2020,867.4285714285714
291,14,840,5920,12/16/2020,858.1428571428571
292,6,644,5926,12/17/2020,816.2857142857143
293,13,1024,5939,12/18/2020,843.8571428571429
294,9,763,5948,12/19/2020,868.1428571428571
295,5,766,5953,12/20/2020,885.4285714285714
296,7,1299,5960,12/21/2020,913.5714285714286
297,16,1250,5976,12/22/2020,940.8571428571429
298,13,1080,5989,12/23/2020,975.1428571428571
299,9,960,5998,12/24/2020,1020.2857142857143
300,12,340,6010,12/25/2020,922.5714285714286
301,8,1011,6018,12/26/2020,958.0
302,14,899,6032,12/27/2020,977.0
303,13,1573,6045,12/28/2020,1016.1428571428571
304,13,1403,6058,12/29/2020,1038.0
305,15,1375,6073,12/30/2020,1080.142857142857
306,21,926,6094,12/31/2020,1075.2857142857142
307,16,391,6110,01/01/2021,1082.5714285714287
308,17,1074,6127,01/02/2021,1091.5714285714287
309,12,1034,6139,01/03/2021,1110.857142857143
310,24,1847,6163,01/04/2021,1150.0
311,22,1707,6185,01/05/2021,1193.4285714285713
312,18,1545,6203,01/06/2021,1217.7142857142858
313,16,1588,6219,01/07/2021,1312.2857142857142
314,12,1398,6231,01/08/2021,1456.142857142857
315,20,948,6251,01/09/2021,1438.142857142857
316,15,951,6266,01/10/2021,1426.2857142857142
317,8,1661,6274,01/11/2021,1399.7142857142858
318,24,1482,6298,01/12/2021,1367.5714285714287
319,14,1286,6312,01/13/2021,1330.5714285714287
320,13,769,6325,01/14/2021,1213.5714285714287
