Date,Total Cases,Total Deaths,New Cases,New Deaths,New Cases 7 Day Average,New Deaths 7 Day Average
1/22/20,0,0,0,0,0.0,0.0
1/23/20,0,0,0,0,0.0,0.0
1/24/20,0,0,0,0,0.0,0.0
1/25/20,0,0,0,0,0.0,0.0
1/26/20,0,0,0,0,0.0,0.0
1/27/20,0,0,0,0,0.0,0.0
1/28/20,0,0,0,0,0.0,0.0
1/29/20,0,0,0,0,0.0,0.0
1/30/20,0,0,0,0,0.0,0.0
1/31/20,0,0,0,0,0.0,0.0
2/1/20,0,0,0,0,0.0,0.0
2/2/20,0,0,0,0,0.0,0.0
2/3/20,0,0,0,0,0.0,0.0
2/4/20,0,0,0,0,0.0,0.0
2/5/20,0,0,0,0,0.0,0.0
2/6/20,0,0,0,0,0.0,0.0
2/7/20,0,0,0,0,0.0,0.0
2/8/20,0,0,0,0,0.0,0.0
2/9/20,0,0,0,0,0.0,0.0
2/10/20,0,0,0,0,0.0,0.0
2/11/20,0,0,0,0,0.0,0.0
2/12/20,0,0,0,0,0.0,0.0
2/13/20,0,0,0,0,0.0,0.0
2/14/20,0,0,0,0,0.0,0.0
2/15/20,0,0,0,0,0.0,0.0
2/16/20,0,0,0,0,0.0,0.0
2/17/20,0,0,0,0,0.0,0.0
2/18/20,0,0,0,0,0.0,0.0
2/19/20,0,0,0,0,0.0,0.0
2/20/20,0,0,0,0,0.0,0.0
2/21/20,0,0,0,0,0.0,0.0
2/22/20,0,0,0,0,0.0,0.0
2/23/20,0,0,0,0,0.0,0.0
2/24/20,0,0,0,0,0.0,0.0
2/25/20,0,0,0,0,0.0,0.0
2/26/20,0,0,0,0,0.0,0.0
2/27/20,0,0,0,0,0.0,0.0
2/28/20,0,0,0,0,0.0,0.0
2/29/20,0,0,0,0,0.0,0.0
3/1/20,0,0,0,0,0.0,0.0
3/2/20,0,0,0,0,0.0,0.0
3/3/20,0,0,0,0,0.0,0.0
3/4/20,0,0,0,0,0.0,0.0
3/5/20,3,0,3,0,0.42857142857142855,0.0
3/6/20,4,0,1,0,0.5714285714285714,0.0
3/7/20,8,0,4,0,1.1428571428571428,0.0
3/8/20,11,0,3,0,1.5714285714285714,0.0
3/9/20,13,0,2,0,1.8571428571428572,0.0
3/10/20,16,0,3,0,2.2857142857142856,0.0
3/11/20,21,0,5,0,3.0,0.0
3/12/20,27,0,6,0,3.4285714285714284,0.0
3/13/20,44,0,17,0,5.714285714285714,0.0
3/14/20,60,0,16,0,7.428571428571429,0.0
3/15/20,63,0,3,0,7.428571428571429,0.0
3/16/20,85,0,22,0,10.285714285714286,0.0
