,specimen_collection_date,pct,tests,Positive tests rate,Total tests,7 day average rate,Data Reliability
35,2020-04-04,0.12345679012345677,162.0,12.345679012345677,162.0,14.198345478436105,More reliable
36,2020-04-05,0.1712962962962963,216.0,17.12962962962963,216.0,14.674992075772355,More reliable
37,2020-04-06,0.15656565656565655,397.0,15.656565656565654,397.0,14.66606380597452,More reliable
38,2020-04-07,0.13569937369519833,479.0,13.569937369519833,479.0,13.803505839155223,More reliable
39,2020-04-08,0.1391304347826087,460.0,13.91304347826087,460.0,13.690243142772326,More reliable
40,2020-04-09,0.147008547008547,586.0,14.700854700854702,586.0,13.888551885972708,More reliable
41,2020-04-10,0.08014571948998178,549.0,8.014571948998178,549.0,13.618611685167794,More reliable
42,2020-04-11,0.17857142857142858,308.0,17.857142857142858,308.0,14.40596366299596,More reliable
43,2020-04-12,0.16145833333333334,192.0,16.145833333333336,192.0,14.265421334953633,More reliable
44,2020-04-13,0.09327548806941433,462.0,9.327548806941433,462.0,13.361276070721603,More reliable
45,2020-04-14,0.11231884057971014,552.0,11.231884057971014,552.0,13.027268454786057,More reliable
46,2020-04-15,0.13671875,512.0,13.671875,512.0,12.992815815034502,More reliable
47,2020-04-16,0.12028725314183125,557.0,12.028725314183125,557.0,12.611083045509991,More reliable
48,2020-04-17,0.10787671232876712,585.0,10.787671232876713,585.0,13.00724008606407,More reliable
49,2020-04-18,0.07664233576642336,275.0,7.664233576642336,275.0,11.551110188849707,More reliable
50,2020-04-19,0.15625,288.0,15.625,288.0,11.476705426944946,More reliable
51,2020-04-20,0.09667673716012083,662.0,9.667673716012084,662.0,11.525294699669326,More reliable
52,2020-04-21,0.08186195826645265,623.0,8.186195826645266,623.0,11.090196380908504,More reliable
53,2020-04-22,0.0544069640914037,920.0,5.44069640914037,920.0,9.914313725071413,More reliable
54,2020-04-23,0.0527681660899654,1160.0,5.2768166089965405,1160.0,8.949755338616187,More reliable
55,2020-04-24,0.05271084337349398,1330.0,5.271084337349398,1330.0,8.161671496398,More reliable
56,2020-04-25,0.028664142779881017,1849.0,2.8664142779881017,1849.0,7.476268739447394,More reliable
57,2020-04-26,0.02651779483600837,1434.0,2.651779483600837,1434.0,5.6229515228189415,More reliable
58,2020-04-27,0.035862785862785865,1926.0,3.5862785862785866,1926.0,4.754180789999872,More reliable
59,2020-04-28,0.031647746818025464,2915.0,3.1647746818025464,2915.0,4.036834912165197,More reliable
60,2020-04-29,0.07256894049346879,1387.0,7.256894049346879,1387.0,4.296291717908984,More reliable
61,2020-04-30,0.04362139917695474,1215.0,4.362139917695474,1215.0,4.165623619151689,More reliable
62,2020-05-01,0.036568213783403664,1423.0,3.6568213783403665,1423.0,3.935014625007542,More reliable
63,2020-05-02,0.05729166666666665,961.0,5.729166666666665,961.0,4.343979251961622,More reliable
64,2020-05-03,0.05116279069767442,430.0,5.116279069767442,430.0,4.6960506214139945,More reliable
65,2020-05-04,0.0592396109637489,1132.0,5.92396109637489,1132.0,5.0300052657134655,More reliable
66,2020-05-05,0.045925925925925926,1351.0,4.592592592592593,1351.0,5.233979252969187,More reliable
67,2020-05-06,0.03300970873786408,1546.0,3.300970873786408,1546.0,4.6688473707462625,More reliable
68,2020-05-07,0.023337222870478413,1714.0,2.3337222870478413,1714.0,4.379073423510887,More reliable
69,2020-05-08,0.022805017103762832,1760.0,2.2805017103762832,1760.0,4.182456328087446,More reliable
70,2020-05-09,0.019953051643192492,857.0,1.9953051643192492,857.0,3.6490475420378155,More reliable
71,2020-05-10,0.021897810218978103,551.0,2.18978102189781,551.0,3.2309763923421535,More reliable
72,2020-05-11,0.025740025740025742,1557.0,2.574002574002574,1557.0,2.7524108891461085,More reliable
73,2020-05-12,0.038140643623361135,1681.0,3.8140643623361137,1681.0,2.6411925705380397,More reliable
74,2020-05-13,0.03118908382066277,1541.0,3.118908382066277,1541.0,2.6151836431494497,More reliable
75,2020-05-14,0.024293785310734464,1771.0,2.4293785310734464,1771.0,2.6288488208673932,More reliable
76,2020-05-15,0.029797377830750895,1679.0,2.9797377830750893,1679.0,2.728739688395794,More reliable
77,2020-05-16,0.013496932515337423,815.0,1.3496932515337423,815.0,2.636509415140722,More reliable
78,2020-05-17,0.03255813953488372,433.0,3.255813953488372,433.0,2.788799833939373,More reliable
79,2020-05-18,0.030303030303030307,2001.0,3.0303030303030307,2001.0,2.853985613410867,More reliable
80,2020-05-19,0.029761904761904764,1691.0,2.9761904761904763,1691.0,2.7342893439614904,More reliable
81,2020-05-20,0.0255741127348643,1923.0,2.55741127348643,1923.0,2.6540754713072268,More reliable
82,2020-05-21,0.014899957428693059,2352.0,1.4899957428693058,2352.0,2.5198779301352063,More reliable
83,2020-05-22,0.018305661983822902,2351.0,1.8305661983822903,2351.0,2.355710560893378,More reliable
84,2020-05-23,0.017336485421591802,1270.0,1.7336485421591803,1270.0,2.4105613166970126,More reliable
85,2020-05-24,0.0136986301369863,810.0,1.36986301369863,810.0,2.1411397538699064,More reliable
86,2020-05-25,0.019174041297935103,682.0,1.9174041297935103,682.0,1.9821541966542604,More reliable
87,2020-05-26,0.02687673772011121,2166.0,2.687673772011121,2166.0,1.9409375246286384,More reliable
88,2020-05-27,0.020852641334569044,2163.0,2.0852641334569046,2163.0,1.873487933195849,More reliable
89,2020-05-28,0.014109347442680775,2277.0,1.4109347442680775,2277.0,1.8621935048242448,More reliable
90,2020-05-29,0.017303822937625755,2492.0,1.7303822937625755,2492.0,1.8478815184500001,More reliable
91,2020-05-30,0.01826196473551637,1595.0,1.826196473551637,1595.0,1.8611026515060651,More reliable
92,2020-05-31,0.021231422505307854,1424.0,2.1231422505307855,1424.0,1.9687139710535158,More reliable
93,2020-06-01,0.017104216388225936,2522.0,1.7104216388225937,2522.0,1.9391450437719564,More reliable
94,2020-06-02,0.021152443471918303,2750.0,2.1152443471918305,2750.0,1.8573694116549149,More reliable
95,2020-06-03,0.016911437472185136,2255.0,1.6911437472185136,2255.0,1.8010664993351444,More reliable
96,2020-06-04,0.01940962393853619,2482.0,1.9409623938536191,2482.0,1.876784734990222,More reliable
97,2020-06-05,0.014811849479583666,2500.0,1.4811849479583667,2500.0,1.8411851141610496,More reliable
98,2020-06-06,0.01141304347826087,1841.0,1.141304347826087,1841.0,1.743343381914542,More reliable
99,2020-06-07,0.012260127931769723,1882.0,1.2260127931769722,1882.0,1.6151820308639977,More reliable
100,2020-06-08,0.01243781094527363,3219.0,1.243781094527363,3219.0,1.5485190959646786,More reliable
101,2020-06-09,0.01228220508426164,3512.0,1.228220508426164,3512.0,1.4218014047124405,More reliable
102,2020-06-10,0.005998000666444518,3013.0,0.5998000666444518,3013.0,1.265895164630432,More reliable
103,2020-06-11,0.009051094890510949,3430.0,0.9051094890510949,3430.0,1.1179161782300713,More reliable
104,2020-06-12,0.011812247435498913,3228.0,1.1812247435498913,3228.0,1.075064720457432,More reliable
105,2020-06-13,0.012520413718018509,1839.0,1.2520413718018508,1839.0,1.0908842953111126,More reliable
106,2020-06-14,0.011417058428475487,1500.0,1.1417058428475486,1500.0,1.078840445264052,More reliable
107,2020-06-15,0.011565836298932384,3379.0,1.1565836298932384,3379.0,1.0663836646020344,More reliable
108,2020-06-16,0.01853724300640377,2973.0,1.8537243006403772,2973.0,1.155741349204065,More reliable
109,2020-06-17,0.0179472798653954,3570.0,1.79472798653954,3570.0,1.3264453377605059,More reliable
110,2020-06-18,0.01322271195229453,3861.0,1.322271195229453,3861.0,1.386039867214557,More reliable
111,2020-06-19,0.01589637915808066,3404.0,1.5896379158080658,3404.0,1.4443846061085819,More reliable
112,2020-06-20,0.03354037267080745,1613.0,3.354037267080745,1613.0,1.7446697340055668,More reliable
113,2020-06-21,0.029874213836477988,1280.0,2.9874213836477987,1280.0,2.008343382691317,More reliable
114,2020-06-22,0.03419053185271771,3436.0,3.419053185271771,3436.0,2.331553319173964,More reliable
115,2020-06-23,0.02439716312056737,3558.0,2.439716312056737,3558.0,2.415266463662016,More reliable
116,2020-06-24,0.019037818368922047,3895.0,1.9037818368922048,3895.0,2.430845585140968,More reliable
117,2020-06-25,0.02103395843892549,3957.0,2.103395843892549,3957.0,2.5424348206642677,More reliable
118,2020-06-26,0.02031893004115226,3898.0,2.031893004115226,3898.0,2.605614118993862,More reliable
119,2020-06-27,0.028288543140028287,2127.0,2.828854314002829,2127.0,2.5305879828398736,More reliable
120,2020-06-28,0.020387866732968676,2019.0,2.0387866732968676,2019.0,2.395068738504026,More reliable
121,2020-06-29,0.02328589909443726,3891.0,2.3285899094437257,3891.0,2.2392882705285913,More reliable
122,2020-06-30,0.02586415276770607,4148.0,2.586415276770607,4148.0,2.2602452654877156,More reliable
123,2020-07-01,0.02544793560114256,3860.0,2.544793560114256,3860.0,2.3518183688051515,More reliable
124,2020-07-02,0.0304921968787515,4176.0,3.04921968787515,4176.0,2.486936060802666,More reliable
125,2020-07-03,0.041448842419716206,2683.0,4.144884241971621,2683.0,2.7887919519250075,More reliable
126,2020-07-04,0.03994490358126722,731.0,3.994490358126722,731.0,2.9553113867998495,More reliable
127,2020-07-05,0.03248511099079589,1858.0,3.2485110990795887,1858.0,3.128129161911667,More reliable
128,2020-07-06,0.024844720496894408,4354.0,2.484472049689441,4354.0,3.1503980390896262,More reliable
129,2020-07-07,0.02465570857396713,4517.0,2.465570857396713,4517.0,3.133134550607642,More reliable
130,2020-07-08,0.032206849625765484,4418.0,3.2206849625765486,4418.0,3.229690465245112,More reliable
131,2020-07-09,0.030525591002983705,4368.0,3.0525591002983705,4368.0,3.2301675241627152,More reliable
132,2020-07-10,0.034389140271493215,4426.0,3.4389140271493215,4426.0,3.129314636330958,More reliable
133,2020-07-11,0.02988215488215488,2378.0,2.9882154882154883,2378.0,2.9855610834864956,More reliable
134,2020-07-12,0.03776290630975143,2096.0,3.776290630975143,2096.0,3.0609581594715753,More reliable
135,2020-07-13,0.03424938474159147,4884.0,3.424938474159147,4884.0,3.1953105058243905,More reliable
136,2020-07-14,0.035556409763597925,5212.0,3.5556409763597925,5212.0,3.351034808533402,More reliable
137,2020-07-15,0.036296143534749435,4864.0,3.6296143534749437,4864.0,3.409453292947458,More reliable
138,2020-07-16,0.033530196227852915,5259.0,3.3530196227852915,5259.0,3.452376224731304,More reliable
139,2020-07-17,0.04744036451353525,3743.0,4.744036451353525,3743.0,3.638822285331904,More reliable
140,2020-07-18,0.04424778761061947,2156.0,4.424778761061947,2156.0,3.8440456100242555,More reliable
141,2020-07-19,0.05226071638285379,1706.0,5.226071638285379,1706.0,4.051157182497147,More reliable
142,2020-07-20,0.04047564600960439,4384.0,4.047564600960439,4384.0,4.140103772040188,More reliable
143,2020-07-21,0.035175879396984924,4416.0,3.5175879396984926,4416.0,4.134667623945717,More reliable
144,2020-07-22,0.033533765032377434,4424.0,3.3533765032377434,4424.0,4.095205073911831,More reliable
145,2020-07-23,0.039396887159533066,4175.0,3.9396887159533067,4175.0,4.179014944364405,More reliable
146,2020-07-24,0.03701825557809331,4021.0,3.701825557809331,4021.0,4.030127673858091,More reliable
147,2020-07-25,0.04600171969045572,2346.0,4.600171969045571,2346.0,4.05518384642718,More reliable
148,2020-07-26,0.04025844930417495,2033.0,4.025844930417495,2033.0,3.88372288816034,More reliable
149,2020-07-27,0.028551034975017844,4268.0,2.8551034975017844,4268.0,3.7133713019519603,More reliable
150,2020-07-28,0.02795031055900621,4199.0,2.795031055900621,4199.0,3.6101488899808354,More reliable
151,2020-07-29,0.03324348607367475,4470.0,3.324348607367475,4470.0,3.606002047713655,More reliable
152,2020-07-30,0.03521779425393883,4331.0,3.5217794253938832,4331.0,3.5463007204908807,More reliable
153,2020-07-31,0.03476895468820099,4471.0,3.4768954688200986,4471.0,3.5141678506352756,More reliable
154,2020-08-01,0.03671970624235006,2457.0,3.6719706242350063,2457.0,3.3815676585194807,More reliable
155,2020-08-02,0.028696498054474707,2068.0,2.869649805447471,2068.0,3.2163969263809054,More reliable
156,2020-08-03,0.02791287798688941,4745.0,2.791287798688941,4745.0,3.2072803979790705,More reliable
157,2020-08-04,0.023135669362084457,4467.0,2.3135669362084457,4467.0,3.138499809451617,More reliable
158,2020-08-05,0.028775373633727414,4492.0,2.8775373633727415,4492.0,3.0746696317380837,More reliable
159,2020-08-06,0.027448243777622703,4310.0,2.7448243777622703,4310.0,2.9636760535049964,More reliable
160,2020-08-07,0.03265977443609023,4269.0,3.2659774436090228,4269.0,2.933544907046271,More reliable
161,2020-08-08,0.033057851239669415,2190.0,3.3057851239669414,2190.0,2.881232692722262,More reliable
162,2020-08-09,0.03680078508341511,2047.0,3.680078508341511,2047.0,2.9970082217071243,More reliable
163,2020-08-10,0.024252561154087398,4806.0,2.42525611540874,4806.0,2.944717981238525,More reliable
164,2020-08-11,0.02672082086361693,4698.0,2.672082086361693,4698.0,2.9959344312604173,More reliable
165,2020-08-12,0.032353563121167266,4751.0,3.2353563121167266,4751.0,3.0470514239381297,More reliable
166,2020-08-13,0.029442148760330574,3886.0,2.9442148760330573,3886.0,3.075535780833956,"Less reliable, likely to be updated"
167,2020-08-14,0.025950942054745824,2822.0,2.5950942054745822,2822.0,2.9796953182433215,"Less reliable, likely to be updated"
168,2020-08-15,0.015406162464985997,717.0,1.5406162464985997,717.0,2.727528335747844,"Less reliable, likely to be updated"
169,2020-08-16,0.0,13.0,0.0,13.0,2.2018028345562,"Less reliable, likely to be updated"
