,specimen_collection_date,case_disposition,transmission_category,case_count,last_updated_at
0,2020-03-03T00:00:00.000,Confirmed,Community,2,2020-08-29T15:19:21.380
1,2020-03-05T00:00:00.000,Confirmed,From Contact,5,2020-08-29T15:19:21.380
2,2020-03-05T00:00:00.000,Confirmed,Community,1,2020-08-29T15:19:21.380
3,2020-03-07T00:00:00.000,Confirmed,From Contact,5,2020-08-29T15:19:21.380
4,2020-03-08T00:00:00.000,Confirmed,From Contact,1,2020-08-29T15:19:21.380
5,2020-03-10T00:00:00.000,Confirmed,From Contact,2,2020-08-29T15:19:21.380
6,2020-03-10T00:00:00.000,Confirmed,Community,4,2020-08-29T15:19:21.380
7,2020-03-11T00:00:00.000,Confirmed,From Contact,4,2020-08-29T15:19:21.380
8,2020-03-11T00:00:00.000,Confirmed,Community,5,2020-08-29T15:19:21.380
9,2020-03-12T00:00:00.000,Confirmed,Community,6,2020-08-29T15:19:21.380
10,2020-03-13T00:00:00.000,Confirmed,From Contact,3,2020-08-29T15:19:21.380
11,2020-03-13T00:00:00.000,Confirmed,Community,12,2020-08-29T15:19:21.380
12,2020-03-14T00:00:00.000,Confirmed,Community,10,2020-08-29T15:19:21.380
13,2020-03-15T00:00:00.000,Confirmed,Unknown,1,2020-08-29T15:19:21.380
14,2020-03-15T00:00:00.000,Confirmed,Community,9,2020-08-29T15:19:21.380
15,2020-03-15T00:00:00.000,Confirmed,From Contact,1,2020-08-29T15:19:21.380
16,2020-03-16T00:00:00.000,Confirmed,From Contact,9,2020-08-29T15:19:21.380
17,2020-03-16T00:00:00.000,Confirmed,Unknown,1,2020-08-29T15:19:21.380
18,2020-03-16T00:00:00.000,Confirmed,Community,31,2020-08-29T15:19:21.380
19,2020-03-17T00:00:00.000,Death,From Contact,1,2020-08-29T15:19:21.380
20,2020-03-17T00:00:00.000,Confirmed,From Contact,5,2020-08-29T15:19:21.380
21,2020-03-17T00:00:00.000,Confirmed,Community,19,2020-08-29T15:19:21.380
22,2020-03-17T00:00:00.000,Confirmed,Unknown,2,2020-08-29T15:19:21.380
23,2020-03-18T00:00:00.000,Confirmed,From Contact,6,2020-08-29T15:19:21.380
24,2020-03-18T00:00:00.000,Confirmed,Community,14,2020-08-29T15:19:21.380
25,2020-03-18T00:00:00.000,Confirmed,Unknown,1,2020-08-29T15:19:21.380
26,2020-03-19T00:00:00.000,Confirmed,From Contact,3,2020-08-29T15:19:21.380
27,2020-03-19T00:00:00.000,Confirmed,Community,16,2020-08-29T15:19:21.380
28,2020-03-20T00:00:00.000,Confirmed,Unknown,1,2020-08-29T15:19:21.380
29,2020-03-20T00:00:00.000,Confirmed,Community,30,2020-08-29T15:19:21.380
30,2020-03-20T00:00:00.000,Confirmed,From Contact,5,2020-08-29T15:19:21.380
31,2020-03-21T00:00:00.000,Confirmed,From Contact,2,2020-08-29T15:19:21.380
32,2020-03-21T00:00:00.000,Confirmed,Community,15,2020-08-29T15:19:21.380
33,2020-03-22T00:00:00.000,Confirmed,Community,21,2020-08-29T15:19:21.380
34,2020-03-22T00:00:00.000,Confirmed,From Contact,3,2020-08-29T15:19:21.380
35,2020-03-23T00:00:00.000,Confirmed,Unknown,3,2020-08-29T15:19:21.380
36,2020-03-23T00:00:00.000,Confirmed,From Contact,4,2020-08-29T15:19:21.380
37,2020-03-23T00:00:00.000,Confirmed,Community,26,2020-08-29T15:19:21.380
38,2020-03-24T00:00:00.000,Death,Community,1,2020-08-29T15:19:21.380
39,2020-03-24T00:00:00.000,Confirmed,Unknown,2,2020-08-29T15:19:21.380
40,2020-03-24T00:00:00.000,Confirmed,Community,32,2020-08-29T15:19:21.380
41,2020-03-24T00:00:00.000,Confirmed,From Contact,7,2020-08-29T15:19:21.380
42,2020-03-25T00:00:00.000,Confirmed,From Contact,4,2020-08-29T15:19:21.380
43,2020-03-25T00:00:00.000,Confirmed,Unknown,5,2020-08-29T15:19:21.380
44,2020-03-25T00:00:00.000,Confirmed,Community,34,2020-08-29T15:19:21.380
45,2020-03-26T00:00:00.000,Confirmed,Unknown,6,2020-08-29T15:19:21.380
46,2020-03-26T00:00:00.000,Death,From Contact,1,2020-08-29T15:19:21.380
47,2020-03-26T00:00:00.000,Confirmed,From Contact,6,2020-08-29T15:19:21.380
48,2020-03-26T00:00:00.000,Death,Community,2,2020-08-29T15:19:21.380
49,2020-03-26T00:00:00.000,Confirmed,Community,28,2020-08-29T15:19:21.380
50,2020-03-27T00:00:00.000,Death,Community,1,2020-08-29T15:19:21.380
51,2020-03-27T00:00:00.000,Confirmed,From Contact,4,2020-08-29T15:19:21.380
52,2020-03-27T00:00:00.000,Death,From Contact,1,2020-08-29T15:19:21.380
53,2020-03-27T00:00:00.000,Confirmed,Unknown,3,2020-08-29T15:19:21.380
54,2020-03-27T00:00:00.000,Confirmed,Community,25,2020-08-29T15:19:21.380
55,2020-03-28T00:00:00.000,Confirmed,Community,13,2020-08-29T15:19:21.380
56,2020-03-28T00:00:00.000,Confirmed,From Contact,4,2020-08-29T15:19:21.380
57,2020-03-29T00:00:00.000,Confirmed,From Contact,1,2020-08-29T15:19:21.380
58,2020-03-29T00:00:00.000,Confirmed,Unknown,1,2020-08-29T15:19:21.380
59,2020-03-29T00:00:00.000,Confirmed,Community,11,2020-08-29T15:19:21.380
60,2020-03-30T00:00:00.000,Death,Community,1,2020-08-29T15:19:21.380
61,2020-03-30T00:00:00.000,Confirmed,Unknown,3,2020-08-29T15:19:21.380
62,2020-03-30T00:00:00.000,Confirmed,Community,27,2020-08-29T15:19:21.380
63,2020-03-30T00:00:00.000,Confirmed,From Contact,12,2020-08-29T15:19:21.380
64,2020-03-31T00:00:00.000,Confirmed,Unknown,12,2020-08-29T15:19:21.380
65,2020-03-31T00:00:00.000,Confirmed,From Contact,14,2020-08-29T15:19:21.380
66,2020-03-31T00:00:00.000,Confirmed,Community,29,2020-08-29T15:19:21.380
67,2020-03-31T00:00:00.000,Death,Community,1,2020-08-29T15:19:21.380
68,2020-04-01T00:00:00.000,Death,Community,2,2020-08-29T15:19:21.380
69,2020-04-01T00:00:00.000,Death,From Contact,1,2020-08-29T15:19:21.380
70,2020-04-01T00:00:00.000,Confirmed,From Contact,14,2020-08-29T15:19:21.380
71,2020-04-01T00:00:00.000,Confirmed,Community,18,2020-08-29T15:19:21.380
72,2020-04-01T00:00:00.000,Confirmed,Unknown,7,2020-08-29T15:19:21.380
73,2020-04-02T00:00:00.000,Confirmed,Community,18,2020-08-29T15:19:21.380
74,2020-04-02T00:00:00.000,Confirmed,Unknown,4,2020-08-29T15:19:21.380
75,2020-04-02T00:00:00.000,Confirmed,From Contact,11,2020-08-29T15:19:21.380
76,2020-04-03T00:00:00.000,Confirmed,From Contact,11,2020-08-29T15:19:21.380
77,2020-04-03T00:00:00.000,Confirmed,Community,13,2020-08-29T15:19:21.380
78,2020-04-03T00:00:00.000,Confirmed,Unknown,3,2020-08-29T15:19:21.380
79,2020-04-04T00:00:00.000,Confirmed,Community,7,2020-08-29T15:19:21.380
80,2020-04-04T00:00:00.000,Confirmed,From Contact,8,2020-08-29T15:19:21.380
81,2020-04-05T00:00:00.000,Death,Community,1,2020-08-29T15:19:21.380
82,2020-04-05T00:00:00.000,Confirmed,Community,24,2020-08-29T15:19:21.380
83,2020-04-05T00:00:00.000,Confirmed,From Contact,7,2020-08-29T15:19:21.380
84,2020-04-05T00:00:00.000,Confirmed,Unknown,4,2020-08-29T15:19:21.380
85,2020-04-06T00:00:00.000,Confirmed,Community,26,2020-08-29T15:19:21.380
86,2020-04-06T00:00:00.000,Death,From Contact,1,2020-08-29T15:19:21.380
87,2020-04-06T00:00:00.000,Confirmed,Unknown,8,2020-08-29T15:19:21.380
88,2020-04-06T00:00:00.000,Confirmed,From Contact,18,2020-08-29T15:19:21.380
